price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built
378000,4,1,1990,23200,1,0,0,4,1990,0,1976
598800,6,4,4470,17877,3,0,3,3,3230,1240,2013
333800,5,3,1980,3868,1,0,0,3,1220,760,1990
690000,4,2,2920,9904,2,0,0,4,2920,0,1990
320000,4,1,1660,6200,1,0,0,4,830,830,1948
1250000,4,3,3190,6000,1,0,3,4,2410,780,1912
335000,3,1,1560,9600,1,0,0,4,1560,0,1961
840000,3,2,3050,33920,1,0,0,3,3050,0,2004
608250,4,2,3030,21780,2,0,0,3,3030,0,1986
550000,3,2,2260,4165,2,0,0,3,2260,0,2005
240000,3,1,1260,7920,1,0,0,3,1260,0,1966
998000,3,2,3370,11757,2,0,2,4,3370,0,1980
275000,3,1,1490,8000,1,0,0,3,1490,0,1978
284200,3,2,1570,9292,1,0,0,3,1110,460,1977
1720000,4,3,4490,7623,2,0,0,4,3090,1400,1941
2400000,4,3,4090,24825,2,0,0,4,3400,690,1926
930800,5,2,4150,96574,2,0,0,3,4150,0,1988
930000,4,3,2900,10400,1,0,3,5,1530,1370,1959
215000,4,1,1430,8775,1,0,0,3,1030,400,1979
480000,2,1,1008,26487,1,1,4,4,1008,0,1943
483945,2,1,1480,5120,1,0,0,4,840,640,1951
347000,3,1,1240,8050,1,0,0,4,1240,0,1978
232500,3,2,1370,9760,1,0,0,4,1110,260,1979
390000,4,2,1770,33132,1,0,0,4,1190,580,1965
550000,3,2,2160,15360,1,0,0,3,1410,750,1965
590000,4,2,2340,8971,2,0,0,3,2340,0,1987
420850,1,1,960,40946,1,0,0,5,960,0,1945
345000,4,2,2280,8190,1,0,3,3,1390,890,1983
429800,3,2,1970,7000,1,0,0,3,1970,0,1986
302000,4,1,1530,17664,1,0,0,3,1530,0,1968
800000,4,1,1790,3952,1,0,0,4,1790,0,1932
250000,3,2,1700,6000,2,0,0,3,1700,0,1997
605000,3,2,2660,4500,1,0,0,4,1330,1330,1922
412000,3,1,1950,52256,1,0,0,4,1950,0,1985
252000,3,2,1340,5670,2,0,0,3,1340,0,1994
375000,3,1,1130,12500,1,0,0,3,1130,0,1954
725000,2,1,1950,2719,1,0,0,5,1010,940,1919
471750,5,3,3790,8200,1,0,1,3,2120,1670,2001
490000,4,2,2020,85813,2,0,0,3,2020,0,1995
439000,2,1,800,5100,1,0,0,3,800,0,1945
355000,4,2,1770,8890,1,0,0,5,1770,0,1949
780000,4,2,2260,16188,1,0,0,3,2260,0,1984
409000,2,1,890,3271,1,0,0,4,890,0,1918
420000,2,1,860,3880,1,0,0,4,860,0,1916
830000,2,1,2130,35679,1,0,0,4,2130,0,1963
695000,3,2,2390,4555,2,0,0,3,2390,0,2006
815000,4,2,3488,9614,2,0,0,3,3488,0,1998
210000,3,1,1260,6223,1,0,0,3,820,440,1983
635000,3,1,2940,6000,1,0,2,4,1590,1350,1957
562500,4,2,2440,7322,2,0,0,3,2440,0,1991
402500,4,2,2600,11951,2,0,0,3,2600,0,1988
555000,3,2,2080,7020,1,0,0,4,1040,1040,1951
310000,3,1,1990,7173,1,0,0,3,1990,0,1972
500000,4,2,2840,18001,2,0,0,3,2840,0,1994
430000,6,3,2630,8800,1,0,0,3,1610,1020,1959
1600000,3,4,2820,7200,2,0,0,4,2460,360,1930
627500,4,1,1560,4080,1,0,0,3,1560,0,1923
335000,4,2,2330,7050,2,0,0,3,2330,0,1998
962000,4,2,3320,20100,1,0,0,4,1810,1510,1981
299000,3,1,1730,14270,1,0,0,3,1730,0,1959
399950,4,2,3110,5868,2,0,0,3,3110,0,2001
322000,3,1,1230,9660,1,0,0,3,1230,0,1968
430000,2,1,950,4625,1,0,0,4,950,0,1949
307000,3,1,1890,13860,1,0,0,5,1890,0,1966
194000,3,1,1010,5000,1,0,0,3,1010,0,1943
180000,3,1,1010,8581,1,0,0,4,1010,0,1920
465000,4,2,2340,13383,1,0,0,3,1170,1170,1983
722500,4,2,2460,9296,2,0,0,3,2460,0,1978
470450,2,1,1010,3400,1,0,0,3,1010,0,1921
280000,3,2,1650,6000,2,0,0,3,1650,0,1990
176250,4,2,1440,6702,1,0,0,4,1440,0,1966
560000,5,1,1710,9100,1,0,0,4,1320,390,1926
830000,3,2,2760,11287,2,0,3,3,2000,760,1991
276900,2,1,1350,10096,1,0,2,4,1350,0,1952
625000,3,1,1660,4800,2,0,0,3,1660,0,1906
1020000,4,2,2960,4760,2,0,0,3,2160,800,1900
463500,1,1,1090,8750,1,0,0,4,1090,0,1924
485000,3,2,3110,9015,2,0,0,3,3110,0,1990
272000,3,2,1380,7476,1,0,0,3,1380,0,1989
305000,2,1,1290,3140,2,0,0,3,1290,0,2008
760000,3,2,1980,13964,1,0,0,5,1980,0,1959
387500,2,1,870,6126,1,0,0,4,870,0,1938
352000,4,2,2470,5015,2,0,0,3,2470,0,2004
507000,3,1,2140,40098,1,0,0,5,1490,650,1950
156000,3,1,770,9750,1,0,0,3,770,0,1941
580000,3,3,1490,857,3,0,0,3,1220,270,2001
630000,4,2,2510,35020,1,0,0,4,1610,900,1977
275000,5,1,1950,9000,1,0,0,3,1130,820,1964
835000,5,4,3600,14720,1,0,2,5,1800,1800,1960
340000,4,2,2380,7850,2,0,0,3,2380,0,1995
329350,2,1,720,6687,1,0,0,3,720,0,1942
1480000,3,3,4070,26000,2,0,0,3,4070,0,1991
475000,3,1,1250,150117,1,0,0,3,1250,0,1975
719950,3,2,2190,2416,3,0,0,3,2190,0,2014
235000,1,1,810,2451,1,0,0,5,810,0,1941
875000,3,1,2440,5750,1,0,0,3,1320,1120,1939
380000,4,1,1740,9150,1,0,0,3,1740,0,1974
325000,3,2,1480,97138,1,0,0,3,1480,0,1984
475000,4,2,2120,57050,2,0,0,3,2120,0,1989
152900,1,1,900,4368,1,0,0,5,900,0,1915
210000,2,2,1190,7570,1,0,0,3,1190,0,1939
350000,4,1,1010,6000,1,0,0,3,750,260,1925
505000,3,2,2100,17882,2,0,0,4,2100,0,1985
464900,4,2,2020,8424,1,0,0,4,1380,640,1979
650000,3,2,2520,5980,1,0,0,3,1790,730,1957
369950,2,2,1370,1140,2,0,0,3,1080,290,2009
250000,3,2,1530,2890,2,0,0,3,1530,0,2001
320000,3,2,1530,2890,2,0,0,3,1530,0,2001
2530000,4,4,5040,16048,1,0,3,3,3420,1620,1950
340000,4,2,2530,24700,2,0,0,3,2530,0,1974
440000,2,1,1010,1968,1,0,0,5,1010,0,1906
219950,3,1,1200,7727,1,0,0,4,1200,0,1959
940000,4,3,2720,11740,1,0,0,5,2720,0,1957
399950,4,1,1850,6125,1,0,0,3,1110,740,1945
1570000,3,2,2340,8828,1,0,0,4,2340,0,1954
528000,4,1,1860,9750,1,0,0,3,1460,400,1969
545000,4,1,1940,8990,1,0,0,4,1560,380,1956
575000,2,2,1680,6194,1,0,0,3,1680,0,2004
235000,4,2,1770,10184,1,0,0,3,1250,520,1979
272000,3,2,1790,6371,2,0,0,3,1790,0,1998
380000,4,1,1720,9600,1,0,0,4,1720,0,1969
195000,3,1,1280,6967,1,0,0,3,1280,0,1949
297000,3,2,1690,4988,2,0,0,3,1690,0,2002
349000,4,2,2190,7294,2,0,0,3,2190,0,2003
320000,2,1,710,5200,1,0,2,4,710,0,1942
319990,4,1,1890,10707,1,0,0,3,1890,0,1962
439900,2,2,1410,12282,1,0,0,5,1410,0,1909
429000,3,3,2210,3600,2,0,0,3,1820,390,1995
272500,3,2,1540,6250,1,0,0,3,1540,0,1998
400000,4,2,1350,7255,1,0,0,4,1350,0,1959
462000,5,2,1380,4300,1,0,0,3,1380,0,1916
510000,2,1,890,6095,1,0,0,3,890,0,1947
550000,3,2,1900,3255,2,0,0,3,1900,0,1988
150000,3,1,1240,5200,1,0,0,3,1240,0,1969
460000,3,2,1730,8490,1,0,0,3,1210,520,1969
632500,4,2,2090,10306,2,0,0,3,2090,0,1986
361000,3,1,1650,11220,1,0,0,4,1650,0,1969
437000,3,2,1130,1221,2,0,0,3,1030,100,2004
370000,6,2,3240,5750,1,0,0,4,2160,1080,1950
884250,4,2,3840,12151,2,0,0,3,3840,0,1998
225000,3,1,1200,9936,1,0,0,4,1200,0,1969
235000,2,1,870,5000,1,0,0,3,870,0,1949
767500,6,3,2410,6000,2,0,4,3,2220,190,1916
1200000,3,1,1560,8078,1,1,4,4,1560,0,1928
715000,3,2,2410,46609,2,0,0,3,2410,0,1989
417000,4,2,2300,7700,1,0,0,3,1380,920,1959
199000,3,1,1390,12145,1,0,0,4,1390,0,1964
875000,5,2,2920,5568,2,0,0,3,2320,600,1906
545000,4,1,1370,3708,1,0,0,3,1370,0,1926
192500,2,1,950,7692,1,0,0,3,950,0,1926
822500,3,2,3090,7708,2,0,0,3,3090,0,1999
800000,4,2,2390,10000,1,0,0,3,1590,800,1975
1250000,3,2,2070,4944,2,0,0,3,2070,0,1930
3850000,4,4,5770,21300,2,1,4,4,5770,0,1980
295000,3,2,1460,7936,2,0,0,3,1460,0,1995
419000,2,1,1510,4980,1,0,0,3,1510,0,2006
1200000,5,3,5180,19606,1,0,0,3,2610,2570,1993
750000,4,2,3430,13907,2,0,0,3,3430,0,1995
502000,4,1,1700,8400,1,0,0,3,1700,0,1953
1030000,3,1,2640,8000,1,0,3,4,1320,1320,1960
398500,3,1,1200,15960,1,0,0,3,1200,0,1945
700000,2,1,1850,4945,1,0,2,4,1850,0,1907
248000,5,1,1510,9078,1,0,0,4,1510,0,1959
800000,4,2,2130,2800,1,0,0,5,1070,1060,1922
383000,4,2,2640,8055,2,0,0,3,2640,0,2004
688000,4,3,3000,4000,1,0,3,3,1970,1030,1913
521000,3,2,1870,5455,1,0,0,5,1060,810,1926
365000,2,1,990,9223,1,0,0,3,990,0,1949
491000,3,2,2005,7000,1,0,0,3,1605,400,1980
643000,3,2,2030,7700,1,0,0,5,1400,630,1965
279000,3,2,1500,7350,1,0,0,2,1060,440,1979
583500,4,1,1530,3900,1,0,0,4,1530,0,1908
310000,3,2,1990,3600,2,0,0,3,1990,0,2004
310000,3,1,1420,7650,1,0,0,4,1100,320,1984
280000,3,1,1400,13975,1,0,0,4,1400,0,1956
272000,4,2,1870,5692,2,0,0,3,1870,0,2004
870000,4,3,3040,36246,1,0,0,3,2680,360,1923
307000,3,2,1790,7259,1,0,0,3,1390,400,1980
490000,2,1,1590,4500,1,0,0,4,920,670,1946
399950,3,2,2050,9396,1,0,0,5,1170,880,1960
1640000,5,3,4220,26784,1,0,0,3,2110,2110,1958
989000,5,4,4030,13474,2,0,0,3,4030,0,2000
264950,4,1,1770,9011,1,0,0,5,1050,720,1983
491500,4,2,2100,7236,1,0,0,3,1400,700,1979
345000,3,2,2120,15003,2,0,0,3,2120,0,1984
339900,4,1,2600,18042,1,0,0,4,2020,580,1969
852000,3,3,2400,4000,2,0,0,3,1860,540,1905
585000,5,3,3180,40946,1,0,3,3,1690,1490,1968
723000,4,2,2790,8793,1,0,0,4,1640,1150,1977
594000,3,2,2080,70567,2,0,0,3,2080,0,1990
405000,2,1,1370,4102,2,0,0,4,1370,0,1987
725500,4,2,2790,74495,2,0,0,3,2790,0,1997
800000,2,1,1740,5719,1,0,0,3,1740,0,1955
1330000,3,3,6400,76665,1,0,2,4,3810,2590,1966
180500,3,2,1800,8518,2,0,0,3,1800,0,1996
325000,3,2,1800,8518,2,0,0,3,1800,0,1996
235000,3,1,1190,7280,1,0,0,4,1190,0,1968
330000,2,1,860,8308,1,0,0,4,860,0,1948
678500,3,2,2460,6600,1,0,2,4,1370,1090,1952
463000,4,2,1980,6660,2,0,0,4,1980,0,1974
250000,2,1,670,4640,1,0,0,3,670,0,1943
655000,3,2,1410,4800,1,0,0,4,1410,0,1927
239900,4,2,1860,7000,1,0,0,3,1120,740,1979
185000,3,1,980,9135,1,0,0,3,980,0,1955
1740000,4,2,3040,5000,2,0,3,4,2080,960,1926
251700,3,2,1810,11800,1,0,0,3,1240,570,1977
400000,4,2,1560,8250,1,0,0,3,1320,240,1964
735000,4,1,2100,7960,1,0,0,3,1340,760,1955
1700000,5,2,2500,15250,2,1,4,5,2500,0,1942
82500,2,1,520,22334,1,0,0,2,520,0,1951
765000,4,4,3010,7221,2,0,0,3,3010,0,2004
292500,4,1,2140,8162,1,0,0,3,1420,720,1968
270000,3,2,2390,7000,1,0,0,4,1990,400,1970
415000,2,1,1510,6807,1,0,0,3,1090,420,1939
950000,4,1,2210,19025,1,0,0,4,1460,750,1952
353000,3,2,2170,8396,2,0,0,3,2170,0,1995
670950,3,2,1790,2375,3,0,0,3,1790,0,2007
280950,3,1,1390,8700,1,0,3,4,840,550,1912
585000,3,1,1850,7735,1,0,0,4,1850,0,1983
525000,2,1,1480,43645,1,0,0,3,1480,0,1974
605000,3,1,1850,8823,1,0,0,4,1370,480,1973
1010000,4,3,3350,3752,2,0,0,3,2550,800,2007
245990,3,1,1040,8410,1,0,0,3,1040,0,1942
535000,4,2,2810,12607,2,0,0,3,2810,0,1985
410000,1,1,1010,5750,1,0,0,3,1010,0,1911
550000,3,2,2250,7752,2,0,0,4,2250,0,1988
665000,3,1,1800,8000,1,0,0,3,1800,0,1972
455000,3,1,2400,17239,1,0,0,4,1890,510,1940
440000,4,1,1780,4000,1,0,0,3,1780,0,1922
332000,3,2,2120,14915,1,0,0,3,1720,400,1979
280000,3,2,1860,6607,2,0,0,3,1860,0,1989
570000,3,3,1460,1021,2,0,0,3,1150,310,2006
250000,3,1,1230,10350,1,0,0,4,1230,0,1957
238000,2,1,1088,8453,1,0,0,3,1088,0,1952
265000,3,1,800,5760,1,0,0,3,700,100,1949
306000,3,1,1190,10350,1,0,0,4,1190,0,1959
345000,5,2,1940,4182,1,0,0,3,1240,700,2002
765000,4,2,3300,10764,1,0,0,4,1720,1580,1971
346300,4,2,2590,11018,2,0,0,3,2590,0,1998
342500,3,2,2080,11375,1,0,0,3,2080,0,2002
501000,4,2,2680,5439,2,0,0,3,2680,0,2000
270000,3,2,1670,8364,1,0,0,4,1300,370,1990
638000,3,1,1830,4400,1,0,0,4,1720,110,1930
460000,3,1,1400,2003,1,0,0,4,700,700,1908
760000,4,1,2770,8521,1,0,0,4,1470,1300,1953
1090000,3,2,3630,11019,1,0,0,4,2150,1480,1972
234000,3,1,1040,8128,1,0,0,3,1040,0,1983
1650000,3,2,2690,8890,2,1,4,4,2690,0,1975
488000,5,2,2020,5000,1,0,0,4,2020,0,1938
1550000,5,2,2450,20805,2,0,0,4,2450,0,1963
499000,4,3,2030,12675,2,0,0,3,2030,0,1982
150000,3,1,1450,6776,1,0,0,3,1450,0,1952
333000,4,2,2400,7270,2,0,0,3,2400,0,1993
700000,4,2,2870,8625,1,0,1,4,1860,1010,1959
275000,4,1,1340,22500,1,0,0,3,1340,0,1926
330000,3,2,1680,11312,1,0,0,3,1080,600,1959
360000,4,2,1850,8827,1,0,0,3,1850,0,1969
467000,3,1,1220,8040,1,0,0,3,1220,0,1965
568000,3,2,2320,57063,1,0,0,4,1790,530,1979
605000,5,2,3220,9603,2,0,0,3,3220,0,1972
750000,4,2,3190,9023,2,0,0,3,3190,0,2005
760000,3,2,3530,69834,2,0,0,3,3530,0,1994
265000,3,1,2050,10519,1,0,0,3,1240,810,1979
490000,3,1,1720,12540,1,0,0,4,1720,0,1956
360000,4,2,2850,4650,2,0,0,3,2850,0,2004
311750,4,2,2270,12000,1,0,0,4,1290,980,1976
399000,3,2,1880,12473,1,0,0,3,1420,460,1958
347000,4,2,2770,9751,2,0,0,3,2770,0,1989
1680000,4,3,4490,34982,2,0,0,3,4490,0,1998
585000,4,2,3110,6479,2,0,0,3,3110,0,2005
340000,4,2,2360,7475,2,0,0,3,2360,0,1992
612000,3,2,2180,5496,2,0,0,3,2180,0,1994
230000,2,1,1910,3376,2,0,0,3,1910,0,1980
604000,4,2,2260,7753,2,0,0,3,2260,0,1989
250000,3,1,1770,8868,1,0,0,4,1770,0,1959
258500,3,2,1460,7930,1,0,0,3,1460,0,1989
783000,4,2,2080,5000,1,0,0,5,1470,610,1940
1050000,5,2,2960,7680,1,0,2,5,1550,1410,1958
760000,4,2,3220,4031,2,0,0,3,3220,0,2002
276000,3,1,1140,5000,1,0,0,3,1140,0,1960
550000,4,2,1660,12377,1,0,0,3,1660,0,1966
398000,4,1,1430,6240,1,0,0,5,1430,0,1953
775000,3,3,1820,4300,1,0,0,4,1620,200,1914
1030000,4,3,3540,10202,2,0,0,3,2720,820,1988
327000,4,1,1620,6000,1,0,0,5,1620,0,1905
564500,4,2,3100,14568,2,0,0,3,3100,0,1995
782000,4,1,1500,6820,1,0,0,5,1500,0,1905
398000,4,2,2820,5510,2,0,0,3,2820,0,2005
257000,3,1,1850,10920,1,0,0,3,1850,0,1915
235000,4,2,1570,9415,2,0,0,4,1570,0,1984
453000,4,2,2300,37533,1,0,3,5,1550,750,1979
535000,2,1,920,9000,1,0,0,1,920,0,1954
275000,3,2,1600,7000,2,0,0,4,1600,0,1993
665000,3,2,2630,10047,2,0,0,3,2630,0,1996
670000,4,2,3020,13530,1,0,0,4,1540,1480,1977
465000,3,1,1490,10757,1,0,0,3,1060,430,1966
210000,3,1,1160,5200,1,0,0,5,1160,0,1970
265000,4,2,2040,4443,2,0,0,3,2040,0,2001
426000,2,2,1550,2657,2,0,0,4,1550,0,1987
529219,4,2,1990,7610,1,0,0,4,1290,700,1966
600000,3,2,1900,46609,1,0,0,4,1440,460,1969
875000,5,3,3840,8279,2,0,0,3,3840,0,2001
608000,4,3,2400,7680,1,0,0,3,1200,1200,1956
220000,3,1,1660,21514,1,0,0,4,1660,0,1973
1760000,4,5,6055,21630,1,0,3,4,3555,2500,1996
295450,3,2,2030,17120,1,0,2,4,1890,140,1966
315000,2,1,840,5087,1,0,0,3,840,0,1925
205000,4,2,1450,8175,1,0,0,4,1450,0,1967
310000,3,1,1460,9908,1,0,0,3,1460,0,1952
1000000,5,1,2010,5210,1,0,0,3,1890,120,1927
525000,4,2,2910,7631,2,0,2,3,2910,0,2006
284000,4,1,1880,8800,1,0,0,3,1130,750,1960
510000,3,1,2170,26460,1,0,0,3,1450,720,1986
405000,2,1,1260,4377,1,0,0,4,1260,0,1947
509950,3,2,1970,9153,2,0,0,3,1970,0,2007
600000,4,2,2090,45738,2,0,0,3,2090,0,1987
990000,4,3,3450,4940,2,0,0,3,2570,880,2006
280005,3,1,1130,7200,1,0,0,3,1130,0,1954
700000,3,1,2600,7668,1,0,0,4,1300,1300,1968
330000,3,1,1030,7620,1,0,0,3,1030,0,1953
340000,2,1,1700,6718,1,0,2,3,1230,470,1956
468000,2,2,1480,2167,2,0,0,3,1390,90,2007
1340000,4,2,4250,19387,2,0,2,4,3260,990,1972
515000,3,1,1600,20873,1,0,0,3,1600,0,1955
245000,4,2,1870,8750,1,0,2,3,1870,0,1977
265000,3,2,1440,7741,1,0,0,4,1000,440,1983
372400,3,2,2720,11937,2,0,0,3,2720,0,1990
390000,3,1,1240,8410,1,0,0,5,1240,0,1948
208000,3,1,1020,6120,1,0,0,4,1020,0,1967
455000,5,3,3080,7759,2,0,0,3,2310,770,2003
270000,4,2,1750,6397,2,0,0,3,1750,0,1988
618000,4,2,2530,8736,1,0,0,4,1210,1320,1958
213550,3,2,1580,8541,2,0,0,3,1580,0,1990
210000,5,1,2340,9148,2,0,0,3,2340,0,1957
2750000,5,4,6300,16065,2,0,1,3,4360,1940,2004
403500,4,2,2400,3844,1,0,0,5,1200,1200,1974
235000,3,1,1300,7600,1,0,0,4,1300,0,1963
287500,3,2,1760,7147,1,0,0,4,880,880,1936
546800,4,1,1520,5910,1,0,0,3,1020,500,1946
183000,3,1,1070,8100,1,0,0,4,1070,0,1957
560000,3,2,2560,216777,1,0,0,3,2560,0,1986
299500,3,1,1280,6726,1,0,0,3,1280,0,1958
610000,4,2,1660,7350,1,0,0,3,1660,0,1965
288350,3,1,1860,7963,1,0,0,3,1200,660,1963
500000,2,1,950,4500,1,0,2,3,850,100,1926
625000,4,2,2140,4000,1,0,0,3,1190,950,1951
418000,2,1,1480,1349,2,0,0,3,1240,240,2007
660000,3,3,2260,1825,2,0,0,3,1660,600,2002
775000,4,2,2300,6158,2,0,0,3,2300,0,1999
429500,3,2,1650,7272,1,0,0,4,1230,420,1972
569000,3,2,1990,3000,1,0,0,3,1230,760,1908
250000,4,2,1960,7560,1,0,0,5,1160,800,1978
225000,3,1,1310,10491,1,0,0,4,1310,0,1969
530000,4,2,2450,15002,1,0,0,5,2450,0,1974
306000,3,1,910,8658,1,0,0,3,910,0,1955
517100,3,1,1580,9719,1,0,0,5,1580,0,1962
354950,3,1,1780,9689,1,0,0,3,1130,650,1976
348000,3,1,1040,1824,1,0,0,3,1040,0,1925
522250,4,2,2340,41600,1,0,0,3,1640,700,1977
275000,3,2,1720,8755,1,0,0,3,1000,720,1983
390000,3,1,1600,10440,1,0,0,3,1600,0,1954
260000,3,1,1320,9750,1,0,0,3,1320,0,1954
585000,5,2,2350,4178,1,0,0,3,1520,830,1922
605000,5,2,2740,5616,1,0,0,5,1670,1070,1925
342000,4,2,2300,6448,2,0,0,3,2300,0,2001
900000,5,3,4350,37169,2,0,0,3,2950,1400,1972
252000,3,1,1430,7700,1,0,0,4,980,450,1981
357000,3,1,2400,14012,1,0,0,3,2400,0,1971
370000,3,1,940,7910,1,0,0,4,940,0,1959
322500,3,1,1020,13504,1,0,0,5,1020,0,1959
210000,2,2,1680,5756,2,0,0,4,1680,0,1910
290000,2,1,1340,9840,1,0,0,3,1340,0,1949
860000,4,3,3960,7012,2,0,0,3,3960,0,2005
302000,6,2,2650,4621,1,0,0,3,2650,0,1911
369160,4,2,2120,9680,2,0,2,4,2120,0,1965
1190000,4,2,2850,3000,2,0,0,3,2530,320,2003
993000,4,2,2850,14810,2,0,0,5,2490,360,1954
380000,6,2,1870,6969,1,0,0,4,1870,0,1968
635000,4,2,2660,8160,1,0,0,4,1380,1280,1949
260000,3,1,1190,11120,1,0,0,3,1190,0,1947
243000,2,1,1770,5522,1,0,0,4,960,810,1943
1400000,4,2,2770,8879,2,0,0,3,2770,0,2001
665000,4,2,2080,8100,1,0,2,5,1220,860,1952
898000,5,2,2700,9000,2,0,0,5,2700,0,1987
583000,4,2,2200,9453,1,0,0,5,1100,1100,1955
429000,4,1,2160,7700,2,0,0,2,2160,0,1977
471000,3,2,2010,4059,2,0,0,3,2010,0,1998
1810000,3,3,3780,8295,2,0,0,3,2430,1350,1951
739500,3,3,4460,51177,2,0,0,3,4460,0,2005
450000,3,1,1770,17208,1,0,0,3,1160,610,1959
552500,3,1,1430,5000,1,0,0,3,1430,0,1949
437000,4,1,1700,10642,1,0,0,4,850,850,1954
270000,4,2,1830,5220,1,0,0,3,1830,0,1951
226740,3,1,1410,8800,1,0,0,4,1410,0,1965
446500,4,2,3060,7920,1,0,0,3,1810,1250,1974
283000,3,2,1820,15068,2,0,2,3,1520,300,1920
445000,4,1,2430,13211,1,0,0,4,2430,0,1909
250000,2,1,740,6840,1,0,0,5,740,0,1942
307000,3,1,770,6552,1,0,0,3,670,100,1942
315000,4,2,2200,8580,1,0,0,3,1860,340,1991
555000,3,3,2920,23085,1,0,2,3,1540,1380,1908
264900,4,2,2040,7000,1,0,0,3,1250,790,1979
510000,3,2,1600,4510,1,0,0,3,990,610,1978
328000,4,2,1990,3980,2,0,0,3,1990,0,2002
358000,4,2,1830,7308,2,0,0,3,1830,0,2002
325000,3,2,2540,4260,2,0,0,3,2540,0,2005
1370000,2,3,2700,3444,3,1,3,3,2700,0,1990
230000,4,2,1440,10800,1,0,0,4,1440,0,1967
545000,3,2,1550,4000,1,0,0,3,940,610,1955
705380,3,2,2490,4343,2,0,0,3,2490,0,2003
459000,5,2,2650,12987,1,0,0,4,1350,1300,1979
815000,4,2,2000,3800,2,0,0,3,2000,0,2001
495000,6,5,3440,4500,2,0,0,3,3280,160,2007
520000,3,2,2280,58712,2,0,3,3,2280,0,1987
430000,2,1,1320,1194,3,0,0,3,1320,0,2001
255000,4,2,2070,7800,2,0,0,3,2070,0,1989
588000,3,2,1860,4777,2,0,0,5,1860,0,1908
350000,3,1,940,7811,1,0,0,3,940,0,1959
625000,4,2,2290,21486,1,0,2,5,2290,0,1963
172500,2,2,1510,20685,1,0,0,2,1250,260,1958
554000,3,2,1830,3500,1,0,0,5,1290,540,1909
775000,4,2,3090,7112,2,0,0,3,3090,0,2001
1190000,4,3,4340,217800,2,0,0,3,4340,0,2003
618000,3,2,3200,12682,2,0,1,3,3200,0,1977
305000,4,1,1560,8450,1,0,0,4,1560,0,1954
232000,3,2,1280,13356,1,0,0,3,1280,0,1994
262000,4,2,2020,6236,2,0,0,3,2020,0,2002
234000,3,1,1040,8122,1,0,0,5,1040,0,1971
500000,4,2,2260,7209,1,0,3,3,1330,930,2002
278000,3,1,860,7632,1,0,0,3,860,0,1920
230000,5,1,1920,19040,1,0,0,3,1160,760,1961
500000,4,1,2290,9215,1,0,0,5,1270,1020,1969
366500,4,2,2070,9300,1,0,0,5,1120,950,1945
665000,6,3,4250,4400,2,0,0,4,3020,1230,1902
1100000,3,1,2220,4830,2,0,3,3,1790,430,1928
575000,2,1,1840,4076,1,0,0,3,1140,700,1957
674750,4,2,2590,9753,2,0,0,3,2590,0,1993
719000,5,2,3110,6131,1,0,0,5,1560,1550,1940
482000,3,1,2600,105587,1,0,0,4,1300,1300,1980
254000,2,1,1060,8187,1,0,0,4,1060,0,1952
443725,3,1,1250,3880,1,0,0,4,750,500,1944
575000,4,2,2520,35636,2,0,0,3,2520,0,1980
469000,3,2,2070,9957,1,0,0,3,1440,630,1977
175000,2,1,1300,44431,1,0,0,5,1300,0,1958
437000,5,2,2190,8316,1,0,0,3,1390,800,1961
550000,4,3,2760,13113,1,0,0,4,1760,1000,1974
172040,3,2,1710,7134,1,0,0,4,1130,580,1979
363000,3,2,1750,7000,1,0,0,3,1750,0,1993
282000,3,2,1552,3600,2,0,0,3,1552,0,2012
400000,6,2,2350,6554,2,0,1,3,2000,350,1905
650000,5,3,5110,10018,2,0,0,3,3850,1260,2003
365000,3,2,1720,99916,2,0,0,4,1720,0,1990
269950,4,2,1960,7230,2,0,0,3,1960,0,2002
260000,2,1,1270,19602,1,0,0,3,1270,0,1977
193000,3,1,1180,7000,1,0,0,4,1180,0,1977
340000,4,2,2230,6791,2,0,0,3,2230,0,2005
900000,4,3,4700,38412,2,0,0,3,3420,1280,1978
371000,3,2,2150,8361,2,0,0,3,2150,0,1991
592000,3,2,2400,81892,2,0,0,3,2400,0,1985
300000,3,2,1830,12750,2,0,0,3,1830,0,1991
449950,4,3,2800,6977,2,0,0,3,2800,0,2003
299500,3,2,2090,7163,2,0,0,3,2090,0,1989
995000,4,2,2340,13406,1,0,0,4,2340,0,1963
335000,4,1,1670,9472,1,0,0,3,1100,570,1960
280000,4,2,1990,7350,1,0,0,4,1180,810,1978
446000,4,2,2270,7800,1,0,0,3,1290,980,1977
1540000,4,2,4910,15139,1,0,0,4,2560,2350,1964
325000,3,1,950,4500,1,0,0,4,950,0,1943
450000,3,1,1610,11200,1,0,0,3,1610,0,1955
322500,4,2,1940,7107,2,0,0,3,1940,0,2000
453000,3,1,1210,9473,1,0,0,5,1210,0,1955
655000,4,2,2570,4412,2,0,0,3,2570,0,2001
603000,3,2,1700,2800,2,0,0,5,1150,550,1926
235000,4,1,1610,24000,1,0,0,3,1610,0,1947
968933,4,3,4120,7304,2,0,0,3,3070,1050,2006
1020000,3,3,2880,11340,1,0,0,3,1690,1190,1980
435000,4,2,1990,8548,2,0,0,3,1990,0,1973
242000,3,2,1260,8092,1,0,0,3,1260,0,1986
487000,6,3,4750,248600,2,0,0,4,4750,0,1947
810000,4,2,3010,10450,2,0,0,3,3010,0,1996
